id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2026-03-09 14:00:00;16883.21
SE;SUDESTE/CENTRO-OESTE;2026-03-09 14:00:00;52512.38699999999
N;NORTE;2026-03-09 15:00:00;8811.094000000001
NE;NORDESTE;2026-03-09 15:00:00;13386.041
S;SUL;2026-03-09 15:00:00;17089.549000000003
SE;SUDESTE/CENTRO-OESTE;2026-03-09 15:00:00;52558.317
N;NORTE;2026-03-09 16:00:00;8865.912999999995
NE;NORDESTE;2026-03-09 16:00:00;14217.919999999998
S;SUL;2026-03-09 16:00:00;17182.493000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-09 16:00:00;52214.91999999999
N;NORTE;2026-03-09 17:00:00;8744.677000000001
NE;NORDESTE;2026-03-09 17:00:00;14422.066
S;SUL;2026-03-09 17:00:00;16650.96
SE;SUDESTE/CENTRO-OESTE;2026-03-09 17:00:00;50658.609
N;NORTE;2026-03-09 18:00:00;8653.812999999998
NE;NORDESTE;2026-03-09 18:00:00;15148.355
S;SUL;2026-03-09 18:00:00;16429.649
SE;SUDESTE/CENTRO-OESTE;2026-03-09 18:00:00;51687.31300000001
N;NORTE;2026-03-09 19:00:00;8919.203999999998
NE;NORDESTE;2026-03-09 19:00:00;15213.687999999998
S;SUL;2026-03-09 19:00:00;17462.238999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-09 19:00:00;53230.89600000004
N;NORTE;2026-03-09 20:00:00;9040.499999999996
NE;NORDESTE;2026-03-09 20:00:00;15280.562000000004
S;SUL;2026-03-09 20:00:00;16959.713
SE;SUDESTE/CENTRO-OESTE;2026-03-09 20:00:00;52882.13199999998
N;NORTE;2026-03-09 21:00:00;9322.685
NE;NORDESTE;2026-03-09 21:00:00;15660.304000000006
S;SUL;2026-03-09 21:00:00;16478.371
SE;SUDESTE/CENTRO-OESTE;2026-03-09 21:00:00;51687.53499999999
N;NORTE;2026-03-09 22:00:00;9411.239
NE;NORDESTE;2026-03-09 22:00:00;15569.116999999998
S;SUL;2026-03-09 22:00:00;15650.548
SE;SUDESTE/CENTRO-OESTE;2026-03-09 22:00:00;48951.74500000001
N;NORTE;2026-03-09 23:00:00;9286.396000000002
NE;NORDESTE;2026-03-09 23:00:00;15072.068000000005
S;SUL;2026-03-09 23:00:00;14402.892
SE;SUDESTE/CENTRO-OESTE;2026-03-09 23:00:00;45851.14700000001
N;NORTE;2026-03-10 00:00:00;9117.989
NE;NORDESTE;2026-03-10 00:00:00;14606.019
S;SUL;2026-03-10 00:00:00;13443.454000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-10 00:00:00;43141.91499999999
N;NORTE;2026-03-10 01:00:00;8840.476999999999
NE;NORDESTE;2026-03-10 01:00:00;14185.717
S;SUL;2026-03-10 01:00:00;12762.299
SE;SUDESTE/CENTRO-OESTE;2026-03-10 01:00:00;41036.11099999999
N;NORTE;2026-03-10 02:00:00;8552.635999999999
NE;NORDESTE;2026-03-10 02:00:00;13815.873999999996
S;SUL;2026-03-10 02:00:00;12379.3
SE;SUDESTE/CENTRO-OESTE;2026-03-10 02:00:00;39778.768
N;NORTE;2026-03-10 03:00:00;8344.334
NE;NORDESTE;2026-03-10 03:00:00;13487.484
S;SUL;2026-03-10 03:00:00;12240.352
SE;SUDESTE/CENTRO-OESTE;2026-03-10 03:00:00;39190.669
N;NORTE;2026-03-10 04:00:00;8193.359
NE;NORDESTE;2026-03-10 04:00:00;13250.434
S;SUL;2026-03-10 04:00:00;12314.473000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-10 04:00:00;39561.75200000001
N;NORTE;2026-03-10 05:00:00;8099.573999999999
NE;NORDESTE;2026-03-10 05:00:00;13016.625000000004
S;SUL;2026-03-10 05:00:00;13041.558
SE;SUDESTE/CENTRO-OESTE;2026-03-10 05:00:00;41628.412
N;NORTE;2026-03-10 06:00:00;7936.040000000003
NE;NORDESTE;2026-03-10 06:00:00;12388.157000000005
S;SUL;2026-03-10 06:00:00;14371.344
SE;SUDESTE/CENTRO-OESTE;2026-03-10 06:00:00;44246.34
N;NORTE;2026-03-10 07:00:00;7860.408
NE;NORDESTE;2026-03-10 07:00:00;12217.511
S;SUL;2026-03-10 07:00:00;15541.247000000005
SE;SUDESTE/CENTRO-OESTE;2026-03-10 07:00:00;46389.912
N;NORTE;2026-03-10 08:00:00;8118.659999999997
NE;NORDESTE;2026-03-10 08:00:00;12941.019000000002
S;SUL;2026-03-10 08:00:00;16219.256
SE;SUDESTE/CENTRO-OESTE;2026-03-10 08:00:00;48026.65500000002
N;NORTE;2026-03-10 09:00:00;8217.880000000001
NE;NORDESTE;2026-03-10 09:00:00;13181.319000000003
S;SUL;2026-03-10 09:00:00;15866.985
SE;SUDESTE/CENTRO-OESTE;2026-03-10 09:00:00;48399.386
N;NORTE;2026-03-10 10:00:00;8395.733
NE;NORDESTE;2026-03-10 10:00:00;13431.633000000002
S;SUL;2026-03-10 10:00:00;15858.920000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-10 10:00:00;49576.341
N;NORTE;2026-03-10 11:00:00;8302.216
NE;NORDESTE;2026-03-10 11:00:00;13455.834000000004
S;SUL;2026-03-10 11:00:00;16197.718
SE;SUDESTE/CENTRO-OESTE;2026-03-10 11:00:00;50222.77
N;NORTE;2026-03-10 12:00:00;8056.299000000002
NE;NORDESTE;2026-03-10 12:00:00;12887.099
S;SUL;2026-03-10 12:00:00;15322.492
SE;SUDESTE/CENTRO-OESTE;2026-03-10 12:00:00;48671.716
N;NORTE;2026-03-10 13:00:00;8316.027999999998
NE;NORDESTE;2026-03-10 13:00:00;13221.629
S;SUL;2026-03-10 13:00:00;16107.662
SE;SUDESTE/CENTRO-OESTE;2026-03-10 13:00:00;49389.864
N;NORTE;2026-03-10 14:00:00;8556.393
NE;NORDESTE;2026-03-10 14:00:00;13379.094
S;SUL;2026-03-10 14:00:00;16627.545
SE;SUDESTE/CENTRO-OESTE;2026-03-10 14:00:00;50384.72999999999
N;NORTE;2026-03-10 15:00:00;8769.698999999999
NE;NORDESTE;2026-03-10 15:00:00;13959.414999999995
S;SUL;2026-03-10 15:00:00;16859.999
SE;SUDESTE/CENTRO-OESTE;2026-03-10 15:00:00;50694.98999999998
N;NORTE;2026-03-10 16:00:00;8770.274
NE;NORDESTE;2026-03-10 16:00:00;14443.695
S;SUL;2026-03-10 16:00:00;17202.395
SE;SUDESTE/CENTRO-OESTE;2026-03-10 16:00:00;50949.597
N;NORTE;2026-03-10 17:00:00;8596.563000000004
NE;NORDESTE;2026-03-10 17:00:00;14706.978
S;SUL;2026-03-10 17:00:00;16977.163
SE;SUDESTE/CENTRO-OESTE;2026-03-10 17:00:00;50282.68699999998
N;NORTE;2026-03-10 18:00:00;8612.852999999997
NE;NORDESTE;2026-03-10 18:00:00;15297.886999999995
S;SUL;2026-03-10 18:00:00;17001.699
SE;SUDESTE/CENTRO-OESTE;2026-03-10 18:00:00;52125.09099999999
N;NORTE;2026-03-10 19:00:00;8897.237999999998
NE;NORDESTE;2026-03-10 19:00:00;15295.815000000006
S;SUL;2026-03-10 19:00:00;18063.898
SE;SUDESTE/CENTRO-OESTE;2026-03-10 19:00:00;53645.78000000002
N;NORTE;2026-03-10 20:00:00;9016.486
NE;NORDESTE;2026-03-10 20:00:00;15233.971999999998
S;SUL;2026-03-10 20:00:00;17509.603
SE;SUDESTE/CENTRO-OESTE;2026-03-10 20:00:00;53113.03899999998
N;NORTE;2026-03-10 21:00:00;9144.766999999998
NE;NORDESTE;2026-03-10 21:00:00;15638.227000000004
S;SUL;2026-03-10 21:00:00;16987.444
SE;SUDESTE/CENTRO-OESTE;2026-03-10 21:00:00;51748.18499999999
N;NORTE;2026-03-10 22:00:00;9147.601999999995
NE;NORDESTE;2026-03-10 22:00:00;15583.031999999996
S;SUL;2026-03-10 22:00:00;16095.906
SE;SUDESTE/CENTRO-OESTE;2026-03-10 22:00:00;49043.176
N;NORTE;2026-03-10 23:00:00;9082.816
NE;NORDESTE;2026-03-10 23:00:00;15172.374000000003
S;SUL;2026-03-10 23:00:00;14731.722
SE;SUDESTE/CENTRO-OESTE;2026-03-10 23:00:00;45912.18300000001
N;NORTE;2026-03-11 00:00:00;8911.228000000005
NE;NORDESTE;2026-03-11 00:00:00;14617.256
S;SUL;2026-03-11 00:00:00;13679.533
SE;SUDESTE/CENTRO-OESTE;2026-03-11 00:00:00;43086.49100000001
N;NORTE;2026-03-11 01:00:00;8713.883000000002
NE;NORDESTE;2026-03-11 01:00:00;14137.830000000004
S;SUL;2026-03-11 01:00:00;12943.485
SE;SUDESTE/CENTRO-OESTE;2026-03-11 01:00:00;40874.082
N;NORTE;2026-03-11 02:00:00;8495.288999999999
NE;NORDESTE;2026-03-11 02:00:00;13766.851000000002
S;SUL;2026-03-11 02:00:00;12464.159
SE;SUDESTE/CENTRO-OESTE;2026-03-11 02:00:00;39668.525
N;NORTE;2026-03-11 03:00:00;8301.256
NE;NORDESTE;2026-03-11 03:00:00;13679.989999999996
S;SUL;2026-03-11 03:00:00;12300.433
SE;SUDESTE/CENTRO-OESTE;2026-03-11 03:00:00;39204.738000000005
N;NORTE;2026-03-11 04:00:00;8100.641000000001
NE;NORDESTE;2026-03-11 04:00:00;13595.248000000003
S;SUL;2026-03-11 04:00:00;12413.256
SE;SUDESTE/CENTRO-OESTE;2026-03-11 04:00:00;39492.927
N;NORTE;2026-03-11 05:00:00;8008.910000000002
NE;NORDESTE;2026-03-11 05:00:00;13342.988999999994
S;SUL;2026-03-11 05:00:00;13157.481
SE;SUDESTE/CENTRO-OESTE;2026-03-11 05:00:00;41460.32199999999
N;NORTE;2026-03-11 06:00:00;7825.992
NE;NORDESTE;2026-03-11 06:00:00;13003.927999999996
S;SUL;2026-03-11 06:00:00;14492.627
SE;SUDESTE/CENTRO-OESTE;2026-03-11 06:00:00;44041.81500000001
N;NORTE;2026-03-11 07:00:00;7776.971999999998
NE;NORDESTE;2026-03-11 07:00:00;12800.692
S;SUL;2026-03-11 07:00:00;15712.134000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-11 07:00:00;46238.85099999999
N;NORTE;2026-03-11 08:00:00;7912.119
NE;NORDESTE;2026-03-11 08:00:00;13263.578999999996
S;SUL;2026-03-11 08:00:00;16339.080999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-11 08:00:00;47800.063
N;NORTE;2026-03-11 09:00:00;7951.690000000001
NE;NORDESTE;2026-03-11 09:00:00;13466.661
S;SUL;2026-03-11 09:00:00;16148.44
SE;SUDESTE/CENTRO-OESTE;2026-03-11 09:00:00;48618.385
N;NORTE;2026-03-11 10:00:00;8180.188999999999
NE;NORDESTE;2026-03-11 10:00:00;13513.773
S;SUL;2026-03-11 10:00:00;16293.796
SE;SUDESTE/CENTRO-OESTE;2026-03-11 10:00:00;49792.062
N;NORTE;2026-03-11 11:00:00;8082.344
NE;NORDESTE;2026-03-11 11:00:00;13880.369000000002
S;SUL;2026-03-11 11:00:00;16756.082000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-11 11:00:00;49876.812
N;NORTE;2026-03-11 12:00:00;7844.196
NE;NORDESTE;2026-03-11 12:00:00;13516.551
S;SUL;2026-03-11 12:00:00;16180.665
SE;SUDESTE/CENTRO-OESTE;2026-03-11 12:00:00;47854.342
N;NORTE;2026-03-11 13:00:00;8314.957999999999
NE;NORDESTE;2026-03-11 13:00:00;13599.225000000006
S;SUL;2026-03-11 13:00:00;17276.512000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-11 13:00:00;48691.321
N;NORTE;2026-03-11 14:00:00;8657.893
NE;NORDESTE;2026-03-11 14:00:00;13818.168
S;SUL;2026-03-11 14:00:00;17764.120000000003
SE;SUDESTE/CENTRO-OESTE;2026-03-11 14:00:00;50353.8
N;NORTE;2026-03-11 15:00:00;8764.456999999999
NE;NORDESTE;2026-03-11 15:00:00;14239.893999999997
S;SUL;2026-03-11 15:00:00;17824.000999999997
SE;SUDESTE/CENTRO-OESTE;2026-03-11 15:00:00;51551.585
N;NORTE;2026-03-11 16:00:00;8686.120000000003
NE;NORDESTE;2026-03-11 16:00:00;14561.4
S;SUL;2026-03-11 16:00:00;18245.363
SE;SUDESTE/CENTRO-OESTE;2026-03-11 16:00:00;51285.25199999999
N;NORTE;2026-03-11 17:00:00;8560.708000000002
NE;NORDESTE;2026-03-11 17:00:00;14800.735
S;SUL;2026-03-11 17:00:00;17599.498999999996
SE;SUDESTE/CENTRO-OESTE;2026-03-11 17:00:00;49893.821
N;NORTE;2026-03-11 18:00:00;8501.89
NE;NORDESTE;2026-03-11 18:00:00;15488.438000000002
S;SUL;2026-03-11 18:00:00;17361.970999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-11 18:00:00;52028.213
N;NORTE;2026-03-11 19:00:00;8878.267
NE;NORDESTE;2026-03-11 19:00:00;15570.093999999996
S;SUL;2026-03-11 19:00:00;18269.312
SE;SUDESTE/CENTRO-OESTE;2026-03-11 19:00:00;53395.881
N;NORTE;2026-03-11 20:00:00;9129.759000000002
NE;NORDESTE;2026-03-11 20:00:00;15427.102000000004
S;SUL;2026-03-11 20:00:00;17651.426
SE;SUDESTE/CENTRO-OESTE;2026-03-11 20:00:00;52622.557000000015
N;NORTE;2026-03-11 21:00:00;9281.646
NE;NORDESTE;2026-03-11 21:00:00;15828.206000000002
S;SUL;2026-03-11 21:00:00;17285.47
SE;SUDESTE/CENTRO-OESTE;2026-03-11 21:00:00;51225.891
N;NORTE;2026-03-11 22:00:00;9367.011000000002
NE;NORDESTE;2026-03-11 22:00:00;15748.489
S;SUL;2026-03-11 22:00:00;16404.062
SE;SUDESTE/CENTRO-OESTE;2026-03-11 22:00:00;48502.53799999999
N;NORTE;2026-03-11 23:00:00;9251.298000000004
NE;NORDESTE;2026-03-11 23:00:00;15243.684000000005
S;SUL;2026-03-11 23:00:00;15066.89
SE;SUDESTE/CENTRO-OESTE;2026-03-11 23:00:00;45236.32400000001
N;NORTE;2026-03-12 00:00:00;9064.697000000002
NE;NORDESTE;2026-03-12 00:00:00;14673.642
S;SUL;2026-03-12 00:00:00;13958.794000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-12 00:00:00;42409.32500000001
N;NORTE;2026-03-12 01:00:00;8845.830000000002
NE;NORDESTE;2026-03-12 01:00:00;14236.736999999996
S;SUL;2026-03-12 01:00:00;13186.171000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-12 01:00:00;40335.721000000005
N;NORTE;2026-03-12 02:00:00;8713.964000000002
NE;NORDESTE;2026-03-12 02:00:00;13919.892000000003
S;SUL;2026-03-12 02:00:00;12706.365999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-12 02:00:00;39101.287
N;NORTE;2026-03-12 03:00:00;8534.923999999999
NE;NORDESTE;2026-03-12 03:00:00;13680.049999999996
S;SUL;2026-03-12 03:00:00;12641.579
SE;SUDESTE/CENTRO-OESTE;2026-03-12 03:00:00;38580.856
N;NORTE;2026-03-12 04:00:00;8372.087
NE;NORDESTE;2026-03-12 04:00:00;13525.456999999997
S;SUL;2026-03-12 04:00:00;12680.041
SE;SUDESTE/CENTRO-OESTE;2026-03-12 04:00:00;39041.60600000001
N;NORTE;2026-03-12 05:00:00;8338.708999999999
NE;NORDESTE;2026-03-12 05:00:00;13336.211000000005
S;SUL;2026-03-12 05:00:00;13423.598
SE;SUDESTE/CENTRO-OESTE;2026-03-12 05:00:00;41215.30300000001
N;NORTE;2026-03-12 06:00:00;7995.098
NE;NORDESTE;2026-03-12 06:00:00;12657.261000000004
S;SUL;2026-03-12 06:00:00;14902.402999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-12 06:00:00;43827.06999999999
N;NORTE;2026-03-12 07:00:00;7914.319000000004
NE;NORDESTE;2026-03-12 07:00:00;12538.934999999998
S;SUL;2026-03-12 07:00:00;16430.672
SE;SUDESTE/CENTRO-OESTE;2026-03-12 07:00:00;45926.262
N;NORTE;2026-03-12 08:00:00;8180.47
NE;NORDESTE;2026-03-12 08:00:00;13503.526000000002
S;SUL;2026-03-12 08:00:00;17448.449
SE;SUDESTE/CENTRO-OESTE;2026-03-12 08:00:00;47871.39599999999
N;NORTE;2026-03-12 09:00:00;8300.228000000001
NE;NORDESTE;2026-03-12 09:00:00;13581.530000000006
S;SUL;2026-03-12 09:00:00;17356.588
SE;SUDESTE/CENTRO-OESTE;2026-03-12 09:00:00;48493.646000000015
N;NORTE;2026-03-12 10:00:00;8378.185
NE;NORDESTE;2026-03-12 10:00:00;13763.495000000004
S;SUL;2026-03-12 10:00:00;17462.738999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-12 10:00:00;49462.922000000006
N;NORTE;2026-03-12 11:00:00;8235.611
NE;NORDESTE;2026-03-12 11:00:00;13771.685999999998
S;SUL;2026-03-12 11:00:00;17777.781000000003
SE;SUDESTE/CENTRO-OESTE;2026-03-12 11:00:00;49537.619
N;NORTE;2026-03-12 12:00:00;8294.558999999997
NE;NORDESTE;2026-03-12 12:00:00;13453.736000000004
S;SUL;2026-03-12 12:00:00;16541.703
SE;SUDESTE/CENTRO-OESTE;2026-03-12 12:00:00;47987.948
N;NORTE;2026-03-12 13:00:00;8555.902999999998
NE;NORDESTE;2026-03-12 13:00:00;13632.309000000005
S;SUL;2026-03-12 13:00:00;16882.817
SE;SUDESTE/CENTRO-OESTE;2026-03-12 13:00:00;48573.51899999999
N;NORTE;2026-03-12 14:00:00;8702.139999999998
NE;NORDESTE;2026-03-12 14:00:00;14065.382
S;SUL;2026-03-12 14:00:00;17457.722
SE;SUDESTE/CENTRO-OESTE;2026-03-12 14:00:00;49715.72599999999
N;NORTE;2026-03-12 15:00:00;8681.008999999996
NE;NORDESTE;2026-03-12 15:00:00;14169.831000000006
S;SUL;2026-03-12 15:00:00;17557.170000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-12 15:00:00;50295.383
N;NORTE;2026-03-12 16:00:00;8581.117999999999
NE;NORDESTE;2026-03-12 16:00:00;14554.396999999995
S;SUL;2026-03-12 16:00:00;17929.462000000003
SE;SUDESTE/CENTRO-OESTE;2026-03-12 16:00:00;50930.33099999999
N;NORTE;2026-03-12 17:00:00;8294.632999999998
NE;NORDESTE;2026-03-12 17:00:00;14749.908
S;SUL;2026-03-12 17:00:00;17535.329
SE;SUDESTE/CENTRO-OESTE;2026-03-12 17:00:00;50271.18800000001
N;NORTE;2026-03-12 18:00:00;8265.804
NE;NORDESTE;2026-03-12 18:00:00;15553.407000000005
S;SUL;2026-03-12 18:00:00;17278.686
SE;SUDESTE/CENTRO-OESTE;2026-03-12 18:00:00;52231.47700000002
N;NORTE;2026-03-12 19:00:00;8580.751
NE;NORDESTE;2026-03-12 19:00:00;15484.021
S;SUL;2026-03-12 19:00:00;18401.148
SE;SUDESTE/CENTRO-OESTE;2026-03-12 19:00:00;53658.33500000001
N;NORTE;2026-03-12 20:00:00;8681.977
NE;NORDESTE;2026-03-12 20:00:00;15503.708000000002
S;SUL;2026-03-12 20:00:00;17828.648999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-12 20:00:00;52707.066
N;NORTE;2026-03-12 21:00:00;8821.470000000001
NE;NORDESTE;2026-03-12 21:00:00;15794.217
S;SUL;2026-03-12 21:00:00;17398.222999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-12 21:00:00;51019.922
N;NORTE;2026-03-12 22:00:00;8818.143
NE;NORDESTE;2026-03-12 22:00:00;15722.257999999996
S;SUL;2026-03-12 22:00:00;16521.773999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-12 22:00:00;48243.785
N;NORTE;2026-03-12 23:00:00;8815.398000000001
NE;NORDESTE;2026-03-12 23:00:00;15347.42
S;SUL;2026-03-12 23:00:00;15266.174
SE;SUDESTE/CENTRO-OESTE;2026-03-12 23:00:00;45038.854
N;NORTE;2026-03-13 00:00:00;8700.445
NE;NORDESTE;2026-03-13 00:00:00;14774.570999999996
S;SUL;2026-03-13 00:00:00;14244.107
SE;SUDESTE/CENTRO-OESTE;2026-03-13 00:00:00;42246.240000000005
N;NORTE;2026-03-13 01:00:00;8475.933999999997
NE;NORDESTE;2026-03-13 01:00:00;14326.523000000005
S;SUL;2026-03-13 01:00:00;13464.005
SE;SUDESTE/CENTRO-OESTE;2026-03-13 01:00:00;40014.688
N;NORTE;2026-03-13 02:00:00;8298.436999999998
NE;NORDESTE;2026-03-13 02:00:00;14034.723999999998
S;SUL;2026-03-13 02:00:00;13029.221
SE;SUDESTE/CENTRO-OESTE;2026-03-13 02:00:00;38868.87199999999
N;NORTE;2026-03-13 03:00:00;8141.880000000005
NE;NORDESTE;2026-03-13 03:00:00;13769.187
S;SUL;2026-03-13 03:00:00;12804.023
SE;SUDESTE/CENTRO-OESTE;2026-03-13 03:00:00;38411.56200000002
N;NORTE;2026-03-13 04:00:00;7992.028999999999
NE;NORDESTE;2026-03-13 04:00:00;13618.213000000002
S;SUL;2026-03-13 04:00:00;12872.558
SE;SUDESTE/CENTRO-OESTE;2026-03-13 04:00:00;38811.838
N;NORTE;2026-03-13 05:00:00;7934.054
NE;NORDESTE;2026-03-13 05:00:00;13411.918
S;SUL;2026-03-13 05:00:00;13504.812000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-13 05:00:00;40782.96100000001
N;NORTE;2026-03-13 06:00:00;7748.202000000001
NE;NORDESTE;2026-03-13 06:00:00;12768.858
S;SUL;2026-03-13 06:00:00;14721.151000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-13 06:00:00;43110.579
N;NORTE;2026-03-13 07:00:00;7693.404
NE;NORDESTE;2026-03-13 07:00:00;12465.911
S;SUL;2026-03-13 07:00:00;15812.476
SE;SUDESTE/CENTRO-OESTE;2026-03-13 07:00:00;45137.9
N;NORTE;2026-03-13 08:00:00;7864.9000000000015
NE;NORDESTE;2026-03-13 08:00:00;12651.769000000002
S;SUL;2026-03-13 08:00:00;16272.948000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-13 08:00:00;46832.083000000006
N;NORTE;2026-03-13 09:00:00;8084.632000000002
NE;NORDESTE;2026-03-13 09:00:00;12692.530000000002
S;SUL;2026-03-13 09:00:00;15819.393
SE;SUDESTE/CENTRO-OESTE;2026-03-13 09:00:00;47661.62899999997
N;NORTE;2026-03-13 10:00:00;8249.184000000001
NE;NORDESTE;2026-03-13 10:00:00;13256.765999999996
S;SUL;2026-03-13 10:00:00;15807.375
SE;SUDESTE/CENTRO-OESTE;2026-03-13 10:00:00;49126.331000000006
N;NORTE;2026-03-13 11:00:00;8183.723000000002
NE;NORDESTE;2026-03-13 11:00:00;13556.697
S;SUL;2026-03-13 11:00:00;16437.039
SE;SUDESTE/CENTRO-OESTE;2026-03-13 11:00:00;50010.65899999999
N;NORTE;2026-03-13 12:00:00;7942.125999999998
NE;NORDESTE;2026-03-13 12:00:00;13338.029
S;SUL;2026-03-13 12:00:00;15635.874
SE;SUDESTE/CENTRO-OESTE;2026-03-13 12:00:00;48501.39700000001
N;NORTE;2026-03-13 13:00:00;8577.881000000001
NE;NORDESTE;2026-03-13 13:00:00;13665.027
S;SUL;2026-03-13 13:00:00;16682.738
SE;SUDESTE/CENTRO-OESTE;2026-03-13 13:00:00;49107.325
N;NORTE;2026-03-13 14:00:00;8823.426000000005
NE;NORDESTE;2026-03-13 14:00:00;14001.237
S;SUL;2026-03-13 14:00:00;17355.386000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-13 14:00:00;49889.138
N;NORTE;2026-03-13 15:00:00;8729.779999999999
NE;NORDESTE;2026-03-13 15:00:00;14088.2
S;SUL;2026-03-13 15:00:00;17503.747
SE;SUDESTE/CENTRO-OESTE;2026-03-13 15:00:00;50267.298
N;NORTE;2026-03-13 16:00:00;8560.620000000003
NE;NORDESTE;2026-03-13 16:00:00;14513.523
S;SUL;2026-03-13 16:00:00;17699.585999999996
SE;SUDESTE/CENTRO-OESTE;2026-03-13 16:00:00;50100.913
N;NORTE;2026-03-13 17:00:00;8335.476000000002
NE;NORDESTE;2026-03-13 17:00:00;15240.768
S;SUL;2026-03-13 17:00:00;17616.508
SE;SUDESTE/CENTRO-OESTE;2026-03-13 17:00:00;49696.012
N;NORTE;2026-03-13 18:00:00;8333.221999999998
NE;NORDESTE;2026-03-13 18:00:00;16104.579
S;SUL;2026-03-13 18:00:00;17464.902000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-13 18:00:00;51499.833
N;NORTE;2026-03-13 19:00:00;8530.791
NE;NORDESTE;2026-03-13 19:00:00;15917.681
S;SUL;2026-03-13 19:00:00;18588.536
SE;SUDESTE/CENTRO-OESTE;2026-03-13 19:00:00;52997.294999999984
N;NORTE;2026-03-13 20:00:00;8677.934
NE;NORDESTE;2026-03-13 20:00:00;15704.956000000002
S;SUL;2026-03-13 20:00:00;18002.81
SE;SUDESTE/CENTRO-OESTE;2026-03-13 20:00:00;51878.04000000002
N;NORTE;2026-03-13 21:00:00;8794.241000000002
NE;NORDESTE;2026-03-13 21:00:00;16090.653000000002
S;SUL;2026-03-13 21:00:00;17648.618000000002
SE;SUDESTE/CENTRO-OESTE;2026-03-13 21:00:00;50450.029
N;NORTE;2026-03-13 22:00:00;8798.223000000002
NE;NORDESTE;2026-03-13 22:00:00;16125.632
S;SUL;2026-03-13 22:00:00;16927.312
SE;SUDESTE/CENTRO-OESTE;2026-03-13 22:00:00;48171.12300000001
N;NORTE;2026-03-13 23:00:00;8718.285999999998
NE;NORDESTE;2026-03-13 23:00:00;15767.684
S;SUL;2026-03-13 23:00:00;15909.45
SE;SUDESTE/CENTRO-OESTE;2026-03-13 23:00:00;45501.906
N;NORTE;2026-03-14 00:00:00;8645.246
NE;NORDESTE;2026-03-14 00:00:00;15271.3
S;SUL;2026-03-14 00:00:00;14881.596
SE;SUDESTE/CENTRO-OESTE;2026-03-14 00:00:00;42752.42400000001
N;NORTE;2026-03-14 01:00:00;8476.486999999997
NE;NORDESTE;2026-03-14 01:00:00;14851.311
S;SUL;2026-03-14 01:00:00;14075.236
SE;SUDESTE/CENTRO-OESTE;2026-03-14 01:00:00;40515.14899999998
N;NORTE;2026-03-14 02:00:00;8295.548
NE;NORDESTE;2026-03-14 02:00:00;14552.632
S;SUL;2026-03-14 02:00:00;13433.375
SE;SUDESTE/CENTRO-OESTE;2026-03-14 02:00:00;38920.10299999998
N;NORTE;2026-03-14 03:00:00;8129.803000000002
NE;NORDESTE;2026-03-14 03:00:00;14201.79
S;SUL;2026-03-14 03:00:00;13052.853
SE;SUDESTE/CENTRO-OESTE;2026-03-14 03:00:00;38202.540000000015
N;NORTE;2026-03-14 04:00:00;7985.291999999999
NE;NORDESTE;2026-03-14 04:00:00;13981.058
S;SUL;2026-03-14 04:00:00;12803.519
SE;SUDESTE/CENTRO-OESTE;2026-03-14 04:00:00;38147.990000000005
N;NORTE;2026-03-14 05:00:00;7924.164999999999
NE;NORDESTE;2026-03-14 05:00:00;13582.286
S;SUL;2026-03-14 05:00:00;12900.163
SE;SUDESTE/CENTRO-OESTE;2026-03-14 05:00:00;38472.723999999966
N;NORTE;2026-03-14 06:00:00;7689.803999999998
NE;NORDESTE;2026-03-14 06:00:00;12782.36
S;SUL;2026-03-14 06:00:00;13142.595
SE;SUDESTE/CENTRO-OESTE;2026-03-14 06:00:00;38921.38800000001
N;NORTE;2026-03-14 07:00:00;7567.324999999997
NE;NORDESTE;2026-03-14 07:00:00;12069.511
S;SUL;2026-03-14 07:00:00;13905.328999999998
SE;SUDESTE/CENTRO-OESTE;2026-03-14 07:00:00;40044.02100000001
N;NORTE;2026-03-14 08:00:00;7533.306999999999
NE;NORDESTE;2026-03-14 08:00:00;12628.468
S;SUL;2026-03-14 08:00:00;14089.227
